[XSECTIONS]
;;Link           Shape        Geom1            Geom2      Geom3      Geom4      Barrels    Culvert   
;;-------------- ------------ ---------------- ---------- ---------- ---------- ---------- ----------
RC268318         TRIANGULAR   40               80         0          0          1          0         
RC268326         TRIANGULAR   40               80         0          0          1          0         
RC26868          TRIANGULAR   40               80         0          0          1          0         
RC268702         TRIANGULAR   40               80         0          0          1          0         
RC268712         TRIANGULAR   40               80         0          0          1          0         
RC268722         TRIANGULAR   40               80         0          0          1          0         
RC269002         TRIANGULAR   40               80         0          0          1          0         
RC269010         TRIANGULAR   40               80         0          0          1          0         
RC269020         TRIANGULAR   40               80         0          0          1          0         
RC27001          TRIANGULAR   40               80         0          0          1          0         
RC27003          TRIANGULAR   40               80         0          0          1          0         
RC27004          TRIANGULAR   40               80         0          0          1          0         
RC27031          TRIANGULAR   40               80         0          0          1          0         
RC27041          TRIANGULAR   40               80         0          0          1          0         
RC27046          TRIANGULAR   40               80         0          0          1          0         
RC277851         TRIANGULAR   40               80         0          0          1          0         
RC277852         TRIANGULAR   40               80         0          0          1          0         
RC277853         TRIANGULAR   40               80         0          0          1          0         
RC277854         TRIANGULAR   40               80         0          0          1          0         
RC277855         TRIANGULAR   40               80         0          0          1          0         
RC277856         TRIANGULAR   40               80         0          0          1          0         
RC277860         TRIANGULAR   40               80         0          0          1          0         
RC277861         TRIANGULAR   40               80         0          0          1          0         
RC277862         TRIANGULAR   40               80         0          0          1          0         
RC277870         TRIANGULAR   40               80         0          0          1          0         
RC277872         TRIANGULAR   40               80         0          0          1          0         
RC277874         TRIANGULAR   40               80         0          0          1          0         
RC277876         TRIANGULAR   40               80         0          0          1          0         
RC277878         TRIANGULAR   40               80         0          0          1          0         
RC31601          CIRCULAR     1                0          0          0          1          0         
RC3160120        CIRCULAR     20               0          0          0          1          0         
RC3160121        CIRCULAR     20               0          0          0          1          0         
RC3160123        CIRCULAR     20               0          0          0          1          0         
RC3160145        CIRCULAR     20               0          0          0          1          0         
RC3160160        CIRCULAR     20               0          0          0          1          0         
RC3160161        CIRCULAR     20               0          0          0          1          0         
RC3160170        CIRCULAR     20               0          0          0          1          0         
RC3160175        CIRCULAR     20               0          0          0          1          0         
RC3160180        CIRCULAR     20               0          0          0          1          0         
RC31605          CIRCULAR     20               0          0          0          1          0         
RC3160500        CIRCULAR     20               0          0          0          1          0         
RC3160520        CIRCULAR     20               0          0          0          1          0         
RC3160530        CIRCULAR     20               0          0          0          1          0         
RC3160540        CIRCULAR     20               0          0          0          1          0         
RC3160555        CIRCULAR     20               0          0          0          1          0         
RC3160570        CIRCULAR     20               0          0          0          1          0         
RC31609          CIRCULAR     20               0          0          0          1          0         
RC3160900        CIRCULAR     20               0          0          0          1          0         
RC3160910        CIRCULAR     20               0          0          0          1          0         
RC31613          CIRCULAR     20               0          0          0          1          0         
RC3161300        CIRCULAR     20               0          0          0          1          0         
RC3161330        CIRCULAR     20               0          0          0          1          0         
RC3161360        CIRCULAR     20               0          0          0          1          0         
RC3161370        CIRCULAR     20               0          0          0          1          0         
RC3161380        CIRCULAR     20               0          0          0          1          0         
RC3161385        CIRCULAR     20               0          0          0          1          0         
RC3161420        CIRCULAR     20               0          0          0          1          0         
RC3161430        CIRCULAR     20               0          0          0          1          0         
RC3161460        CIRCULAR     20               0          0          0          1          0         
RC3161710        CIRCULAR     20               0          0          0          1          0         
RC3161716        CIRCULAR     20               0          0          0          1          0         
RC3161722        CIRCULAR     20               0          0          0          1          0         
RC3161726        CIRCULAR     20               0          0          0          1          0         
RC3161781        CIRCULAR     20               0          0          0          1          0         
RC3161785        CIRCULAR     20               0          0          0          1          0         
RC3161791        CIRCULAR     20               0          0          0          1          0         
RC3161796        CIRCULAR     20               0          0          0          1          0         
RC31621          CIRCULAR     20               0          0          0          1          0         
RC316210         CIRCULAR     20               0          0          0          1          0         
RC3162110        CIRCULAR     20               0          0          0          1          0         
RC3162120        CIRCULAR     20               0          0          0          1          0         
RC3162135        CIRCULAR     20               0          0          0          1          0         
RC3162144        CIRCULAR     20               0          0          0          1          0         
RC3162155        CIRCULAR     20               0          0          0          1          0         
RC3162165        CIRCULAR     20               0          0          0          1          0         
RC3162180        CIRCULAR     20               0          0          0          1          0         
RC3162195        CIRCULAR     20               0          0          0          1          0         
RC3162205        CIRCULAR     20               0          0          0          1          0         
RC3162210        CIRCULAR     20               0          0          0          1          0         
RC3162230        CIRCULAR     20               0          0          0          1          0         
RC3162265        CIRCULAR     20               0          0          0          1          0         
RC31627          CIRCULAR     20               0          0          0          1          0         
RC3162700        CIRCULAR     20               0          0          0          1          0         
RC3162770        CIRCULAR     20               0          0          0          1          0         
RC31631          CIRCULAR     20               0          0          0          1          0         
RC3163100        CIRCULAR     20               0          0          0          1          0         
RC3163126        CIRCULAR     20               0          0          0          1          0         
RC3163140        CIRCULAR     20               0          0          0          1          0         
RC3163186        CIRCULAR     20               0          0          0          1          0         
RC3163200        CIRCULAR     20               0          0          0          1          0         
RC31635          CIRCULAR     20               0          0          0          1          0         
RC3163510        CIRCULAR     20               0          0          0          1          0         
RC3163520        CIRCULAR     20               0          0          0          1          0         
RC3163536        CIRCULAR     20               0          0          0          1          0         
RC3163550        CIRCULAR     20               0          0          0          1          0         
RC31639          CIRCULAR     20               0          0          0          1          0         
RC3163910        CIRCULAR     20               0          0          0          1          0         
RC31643          CIRCULAR     20               0          0          0          1          0         
RC3164600        CIRCULAR     20               0          0          0          1          0         
RC3164610        CIRCULAR     20               0          0          0          1          0         
RC3164630        CIRCULAR     20               0          0          0          1          0         
RC3164640        CIRCULAR     20               0          0          0          1          0         
RC3164660        CIRCULAR     20               0          0          0          1          0         
RC3164670        CIRCULAR     20               0          0          0          1          0         
RC3164690        CIRCULAR     20               0          0          0          1          0         
RC31647          CIRCULAR     20               0          0          0          1          0         
RC3164700        CIRCULAR     20               0          0          0          1          0         
RC31651          CIRCULAR     20               0          0          0          1          0         
RC31655          CIRCULAR     20               0          0          0          1          0         
RC316550         CIRCULAR     20               0          0          0          1          0         
RC3165510        CIRCULAR     20               0          0          0          1          0         
RC3165530        CIRCULAR     20               0          0          0          1          0         
RC3165540        CIRCULAR     20               0          0          0          1          0         
RC3165555        CIRCULAR     20               0          0          0          1          0         
RC3165560        CIRCULAR     20               0          0          0          1          0         
RC3165570        CIRCULAR     20               0          0          0          1          0         
RC3165590        CIRCULAR     20               0          0          0          1          0         
RC3165600        CIRCULAR     20               0          0          0          1          0         
RC3165610        CIRCULAR     20               0          0          0          1          0         
RC3165630        CIRCULAR     20               0          0          0          1          0         
RC3165640        CIRCULAR     20               0          0          0          1          0         
RC31663          CIRCULAR     20               0          0          0          1          0         
RC3166300        CIRCULAR     20               0          0          0          1          0         
RC3166310        CIRCULAR     20               0          0          0          1          0         
RC3166330        CIRCULAR     20               0          0          0          1          0         
RC3166350        CIRCULAR     20               0          0          0          1          0         
RC32115          CIRCULAR     20               0          0          0          1          0         
RC32140          CIRCULAR     20               0          0          0          1          0         
RC3214500        CIRCULAR     20               0          0          0          1          0         
RC32160          CIRCULAR     20               0          0          0          1          0         
RC32730          CIRCULAR     20               0          0          0          1          0         
RC367104         CIRCULAR     20               0          0          0          1          0         
RC367114         CIRCULAR     20               0          0          0          1          0         
RC367122         CIRCULAR     20               0          0          0          1          0         
RC367130         CIRCULAR     20               0          0          0          1          0         
RC367204         CIRCULAR     20               0          0          0          1          0         
RC367210         CIRCULAR     20               0          0          0          1          0         
RC367218         CIRCULAR     20               0          0          0          1          0         
RC367228         CIRCULAR     20               0          0          0          1          0         
RC367304         CIRCULAR     20               0          0          0          1          0         
RC367312         CIRCULAR     20               0          0          0          1          0         
RC367320         CIRCULAR     20               0          0          0          1          0         
RC367328         CIRCULAR     20               0          0          0          1          0         
RC367404         CIRCULAR     20               0          0          0          1          0         
RC367412         CIRCULAR     20               0          0          0          1          0         
RC367420         CIRCULAR     20               0          0          0          1          0         
RC368104         CIRCULAR     20               0          0          0          1          0         
RC368112         CIRCULAR     20               0          0          0          1          0         
RC368122         CIRCULAR     20               0          0          0          1          0         
RC368202         CIRCULAR     20               0          0          0          1          0         
RC368208         CIRCULAR     20               0          0          0          1          0         
RC368216         CIRCULAR     20               0          0          0          1          0         
RC368224         CIRCULAR     20               0          0          0          1          0         
RC368304         CIRCULAR     20               0          0          0          1          0         
RC368310         CIRCULAR     20               0          0          0          1          0         
RC368318         CIRCULAR     20               0          0          0          1          0         
RC368326         CIRCULAR     20               0          0          0          1          0         
RC36868          CIRCULAR     20               0          0          0          1          0         
RC368702         CIRCULAR     20               0          0          0          1          0         
RC368712         CIRCULAR     20               0          0          0          1          0         
RC368722         CIRCULAR     20               0          0          0          1          0         
RC369002         CIRCULAR     20               0          0          0          1          0         
RC369010         CIRCULAR     20               0          0          0          1          0         
RC369020         CIRCULAR     20               0          0          0          1          0         
RC377851         CIRCULAR     20               0          0          0          1          0         
RC377852         CIRCULAR     20               0          0          0          1          0         
RC377853         CIRCULAR     20               0          0          0          1          0         
RC377854         CIRCULAR     20               0          0          0          1          0         
RC377855         CIRCULAR     20               0          0          0          1          0         
RC377856         CIRCULAR     20               0          0          0          1          0         
RC377860         CIRCULAR     20               0          0          0          1          0         
RC377861         CIRCULAR     20               0          0          0          1          0         
RC377862         CIRCULAR     20               0          0          0          1          0         
RC377870         CIRCULAR     20               0          0          0          1          0         
RC377872         CIRCULAR     20               0          0          0          1          0         
RC377874         CIRCULAR     20               0          0          0          1          0         
RC377876         CIRCULAR     20               0          0          0          1          0         
RC377878         CIRCULAR     20               0          0          0          1          0         
RC600715         CIRCULAR     20               0          0          0          1          0         
RC600730         CIRCULAR     20               0          0          0          1          0         
RC601910         CIRCULAR     20               0          0          0          1          0         
RC601919         CIRCULAR     20               0          0          0          1          0         
RC601925         CIRCULAR     20               0          0          0          1          0         
RC601945         CIRCULAR     20               0          0          0          1          0         
RC602505         CIRCULAR     20               0          0          0          1          0         
RC603110         CIRCULAR     20               0          0          0          1          0         
RC603115         CIRCULAR     20               0          0          0          1          0         
RC603150         CIRCULAR     20               0          0          0          1          0         
RC603155         CIRCULAR     20               0          0          0          1          0         
RC603160         CIRCULAR     20               0          0          0          1          0         
RC603175         CIRCULAR     20               0          0          0          1          0         
RC603180         CIRCULAR     20               0          0          0          1          0         
RC603185         CIRCULAR     20               0          0          0          1          0         
RC605115         CIRCULAR     20               0          0          0          1          0         
RC605130         CIRCULAR     20               0          0          0          1          0         
RC605140         CIRCULAR     20               0          0          0          1          0         
RC605515         CIRCULAR     20               0          0          0          1          0         
RC605530         CIRCULAR     20               0          0          0          1          0         
RC605545         CIRCULAR     20               0          0          0          1          0         
RC605905         CIRCULAR     20               0          0          0          1          0         
RC606705         CIRCULAR     20               0          0          0          1          0         
RC606715         CIRCULAR     20               0          0          0          1          0         
RC606730         CIRCULAR     20               0          0          0          1          0         
RC606745         CIRCULAR     20               0          0          0          1          0         
RC606750         CIRCULAR     20               0          0          0          1          0         
RC606765         CIRCULAR     20               0          0          0          1          0         
RC606770         CIRCULAR     20               0          0          0          1          0         
RC606785         CIRCULAR     20               0          0          0          1          0         
RC607110         CIRCULAR     20               0          0          0          1          0         
RC607130         CIRCULAR     20               0          0          0          1          0         
RC607510         CIRCULAR     20               0          0          0          1          0         
RC607530         CIRCULAR     20               0          0          0          1          0         
RC608110         CIRCULAR     20               0          0          0          1          0         
RC608135         CIRCULAR     20               0          0          0          1          0         
RC608520         CIRCULAR     20               0          0          0          1          0         
RC608540         CIRCULAR     20               0          0          0          1          0         
RC608920         CIRCULAR     20               0          0          0          1          0         
RC608925         CIRCULAR     20               0          0          0          1          0         
RC608945         CIRCULAR     20               0          0          0          1          0         
RC700515         CIRCULAR     20               0          0          0          1          0         
RC700525         CIRCULAR     20               0          0          0          1          0         
RC700715         TRIANGULAR   40               80         0          0          1          0         
RC700730         TRIANGULAR   40               80         0          0          1          0         
RC701910         TRIANGULAR   40               80         0          0          1          0         
RC701919         TRIANGULAR   40               80         0          0          1          0         
RC701925         TRIANGULAR   40               80         0          0          1          0         
RC701945         TRIANGULAR   40               80         0          0          1          0         
RC702505         TRIANGULAR   40               80         0          0          1          0         
RC703110         TRIANGULAR   40               80         0          0          1          0         
RC703115         TRIANGULAR   40               80         0          0          1          0         
RC703150         TRIANGULAR   40               80         0          0          1          0         
RC703155         TRIANGULAR   40               80         0          0          1          0         
RC703160         TRIANGULAR   40               80         0          0          1          0         
RC703175         TRIANGULAR   40               80         0          0          1          0         
RC703180         TRIANGULAR   40               80         0          0          1          0         
RC703185         TRIANGULAR   40               80         0          0          1          0         
RC705115         TRIANGULAR   40               80         0          0          1          0         
RC705130         TRIANGULAR   40               80         0          0          1          0         
RC705140         TRIANGULAR   40               80         0          0          1          0         
RC705515         TRIANGULAR   40               80         0          0          1          0         
RC705530         TRIANGULAR   40               80         0          0          1          0         
RC705545         TRIANGULAR   40               80         0          0          1          0         
RC705905         TRIANGULAR   40               80         0          0          1          0         
RC706705         TRIANGULAR   40               80         0          0          1          0         
RC706715         TRIANGULAR   40               80         0          0          1          0         
RC706730         TRIANGULAR   40               80         0          0          1          0         
RC706745         TRIANGULAR   40               80         0          0          1          0         
RC706750         TRIANGULAR   40               80         0          0          1          0         
RC706765         TRIANGULAR   40               80         0          0          1          0         
RC706770         TRIANGULAR   40               80         0          0          1          0         
RC706785         TRIANGULAR   40               80         0          0          1          0         
RC707110         TRIANGULAR   40               80         0          0          1          0         
RC707130         TRIANGULAR   40               80         0          0          1          0         
RC707510         TRIANGULAR   40               80         0          0          1          0         
RC707530         TRIANGULAR   40               80         0          0          1          0         
RC708110         TRIANGULAR   40               80         0          0          1          0         
RC708135         TRIANGULAR   40               80         0          0          1          0         
RC708520         TRIANGULAR   40               80         0          0          1          0         
RC708540         TRIANGULAR   40               80         0          0          1          0         
RC708920         TRIANGULAR   40               80         0          0          1          0         
RC708925         TRIANGULAR   40               80         0          0          1          0         
RC708945         TRIANGULAR   40               80         0          0          1          0         
RC800515         TRIANGULAR   40               80         0          0          1          0         
RC800525         TRIANGULAR   40               80         0          0          1          0         
ISD001_DOWN      CIRCULAR     15               0          0          0
ISD001_UP        CIRCULAR     15               0          0          0
ISD002_DOWN      CIRCULAR     14.7             0          0          0
ISD002_UP        CIRCULAR     14.7             0          0          0
ISD003_DOWN      CIRCULAR     9                0          0          0
ISD003_UP        CIRCULAR     9                0          0          0
ISD004_UP        CIRCULAR     14               0          0          0
ISD005_DOWN      CIRCULAR     13.25            0          0          0
ISD005_UP        CIRCULAR     13.25            0          0          0
ISD006_DOWN      CIRCULAR     15.5             0          0          0
ISD006_UP        CIRCULAR     15.5             0          0          0
ISD007_DOWN      CIRCULAR     15.5             0          0          0
ISD007_UP        CIRCULAR     15.5             0          0          0
ISD008_DOWN      CIRCULAR     15.5             0          0          0
ISD008_UP        CIRCULAR     15.5             0          0          0
ISD009_DOWN      CIRCULAR     15.5             0          0          0
ISD009_UP        CIRCULAR     15.5             0          0          0
ISD010_DOWN      CIRCULAR     12.25            0          0          0
ISD010_UP        CIRCULAR     12.25            0          0          0
ISD011_DOWN      CIRCULAR     15.5             0          0          0
ISD011_UP        CIRCULAR     15.5             0          0          0
ISD012_DOWN      CIRCULAR     10.5             0          0          0
ISD012_UP        CIRCULAR     10.5             0          0          0
ISD013_DOWN      CIRCULAR     11.5             0          0          0
ISD013_UP        CIRCULAR     11.5             0          0          0
ISDDR02_DOWN     CIRCULAR     10.5             0          0          0
ISDDR02_UP       CIRCULAR     10.5             0          0          0
ORIFICE19@19401-19400 CIRCULAR     8                0          0          0
ORIFICE22@2909-2999 CIRCULAR     1.955            0          0          0
ORIFICE26@1791-1789 CIRCULAR     5.246            0          0          0
ORIFICE27@16441-16447 CIRCULAR     0.618            0          0          0
ORIFICE28@1667-2703 CIRCULAR     4.515            0          0          0
ORIFICE29@2701-2702 CIRCULAR     0.618            0          0          0
ORIFICE3@7041-70412 RECT_CLOSED  3                9          0          0
ORIFICE30@1795-1798 CIRCULAR     2.765            0          0          0
ORIFICE33@17312-17313 RECT_CLOSED  10.1             60.9       0          0
ORIFICE4@7046-70461 RECT_CLOSED  3                5          0          0
ORIFICE5@7031-70311 CIRCULAR     4.371            0          0          0
RC1127A          CIRCULAR     4.222            0          0          0
RC1132A          CIRCULAR     4.222            0          0          0
RC1157A          CIRCULAR     6.18             0          0          0
RC1172A          CIRCULAR     4.514            0          0          0
RC19524A         CIRCULAR     6.676            0          0          0
RC1954A          CIRCULAR     10.029           0          0          0
RC20600A         CIRCULAR     5.754            0          0          0
RC20630A         CIRCULAR     6.676            0          0          0
RC20650A         CIRCULAR     8.444            0          0          0
RC21000A         CIRCULAR     5.642            0          0          0
RC21003A         CIRCULAR     4.22             0          0          0
RC21011A         CIRCULAR     3.192            0          0          0
RC21031A         CIRCULAR     4.787            0          0          0
RC21035A         CIRCULAR     8.058            0          0          0
RC21039A         CIRCULAR     6.676            0          0          0
RC21051A         CIRCULAR     4.068            0          0          0
RC21063A         CIRCULAR     3.909            0          0          0
RC21075A         CIRCULAR     6.283            0          0          0
RC21081A         CIRCULAR     5.754            0          0          0
RC21093A         CIRCULAR     4.068            0          0          0
RC21185A         CIRCULAR     9.641            0          0          0
RC21187A         CIRCULAR     7.818            0          0          0
RC21188A         CIRCULAR     8.137            0          0          0
RC21215A         CIRCULAR     4.787            0          0          0
RC21220A         CIRCULAR     4.37             0          0          0
RC21225A         CIRCULAR     4.652            0          0          0
RC21230A         CIRCULAR     6.383            0          0          0
RC21310A         CIRCULAR     6.676            0          0          0
RC21320A         CIRCULAR     6.18             0          0          0
RC21335A         CIRCULAR     5.754            0          0          0
RC21345A         CIRCULAR     9.707            0          0          0
RC21535A         CIRCULAR     5480             0          0          0
RC21545A         CIRCULAR     9.305            0          0          0
RC21550A         CIRCULAR     5.971            0          0          0
RC21570A         CIRCULAR     9.097            0          0          0
RC21571A         CIRCULAR     10.823           0          0          0
RC2160120A       CIRCULAR     3.742            0          0          0
RC2160121A       CIRCULAR     4.514            0          0          0
RC2160123A       CIRCULAR     4.222            0          0          0
RC2160145A       CIRCULAR     5.293            0          0          0
RC2160160A       CIRCULAR     5.863            0          0          0
RC2160161A       CIRCULAR     4.918            0          0          0
RC2160170A       CIRCULAR     4.652            0          0          0
RC2160175A       CIRCULAR     4.37             0          0          0
RC2160180A       CIRCULAR     4.068            0          0          0
RC21601A         CIRCULAR     4.068            0          0          0
RC2160500A       CIRCULAR     3.909            0          0          0
RC2160520A       CIRCULAR     3.909            0          0          0
RC2160530A       CIRCULAR     3.742            0          0          0
RC2160540A       CIRCULAR     37.42            0          0          0
RC2160555A       CIRCULAR     4.222            0          0          0
RC2160570A       CIRCULAR     4.068            0          0          0
RC21605A         CIRCULAR     3.909            0          0          0
RC2160900A       CIRCULAR     3.909            0          0          0
RC2160910A       CIRCULAR     3.909            0          0          0
RC21609A         CIRCULAR     3.742            0          0          0
RC2161300A       CIRCULAR     4.37             0          0          0
RC2161330A       CIRCULAR     3.742            0          0          0
RC2161360A       CIRCULAR     4.787            0          0          0
RC2161370A       CIRCULAR     4.514            0          0          0
RC2161380A       CIRCULAR     5.528            0          0          0
RC2161385A       CIRCULAR     3.909            0          0          0
RC21613A         CIRCULAR     3.742            0          0          0
RC2161420A       CIRCULAR     3.909            0          0          0
RC2161430A       CIRCULAR     4.068            0          0          0
RC2161460A       CIRCULAR     4.514            0          0          0
RC2161710A       CIRCULAR     3.742            0          0          0
RC2161716A       CIRCULAR     3.742            0          0          0
RC2161722A       CIRCULAR     4.652            0          0          0
RC2161726A       CIRCULAR     4.37             0          0          0
RC2161781A       CIRCULAR     5.642            0          0          0
RC2161785A       CIRCULAR     6.18             0          0          0
RC2161791A       CIRCULAR     7.136            0          0          0
RC2161796A       CIRCULAR     7.653            0          0          0
RC216210A        CIRCULAR     4.068            0          0          0
RC2162110A       CIRCULAR     3.909            0          0          0
RC2162120A       CIRCULAR     4.068            0          0          0
RC2162135A       CIRCULAR     3.742            0          0          0
RC2162144A       CIRCULAR     4.514            0          0          0
RC2162155A       CIRCULAR     4.222            0          0          0
RC2162165A       CIRCULAR     3.909            0          0          0
RC2162180A       CIRCULAR     3.742            0          0          0
RC2162195A       CIRCULAR     3.909            0          0          0
RC21621A         CIRCULAR     3.909            0          0          0
RC2162205A       CIRCULAR     4.222            0          0          0
RC2162210A       CIRCULAR     3.909            0          0          0
RC2162230A       CIRCULAR     3.909            0          0          0
RC2162265A       CIRCULAR     3.742            0          0          0
RC2162700A       CIRCULAR     3.909            0          0          0
RC2162770A       CIRCULAR     4.068            0          0          0
RC21627A         CIRCULAR     3.909            0          0          0
RC2163100A       CIRCULAR     4.37             0          0          0
RC2163126A       CIRCULAR     3.909            0          0          0
RC2163140A       CIRCULAR     4.222            0          0          0
RC2163186A       CIRCULAR     3.909            0          0          0
RC21631A         CIRCULAR     3.909            0          0          0
RC2163200A       CIRCULAR     4.068            0          0          0
RC2163510A       CIRCULAR     4.222            0          0          0
RC2163520A       CIRCULAR     3.909            0          0          0
RC2163536A       CIRCULAR     4.068            0          0          0
RC2163550A       CIRCULAR     4.222            0          0          0
RC21635A         CIRCULAR     4.37             0          0          0
RC2163910A       CIRCULAR     3.909            0          0          0
RC21639A         CIRCULAR     4.37             0          0          0
RC21643A         CIRCULAR     4.514            0          0          0
RC2164600A       CIRCULAR     5.642            0          0          0
RC2164610A       CIRCULAR     4.514            0          0          0
RC2164630A       CIRCULAR     5.046            0          0          0
RC2164640A       CIRCULAR     4.787            0          0          0
RC2164660A       CIRCULAR     4.652            0          0          0
RC2164670A       CIRCULAR     4.514            0          0          0
RC2164690A       CIRCULAR     4.37             0          0          0
RC2164700A       CIRCULAR     4.514            0          0          0
RC21647A         CIRCULAR     4.514            0          0          0
RC21651A         CIRCULAR     4.787            0          0          0
RC216550A        CIRCULAR     4.514            0          0          0
RC2165510A       CIRCULAR     4.787            0          0          0
RC2165530A       CIRCULAR     7.047            0          0          0
RC2165540A       CIRCULAR     4.222            0          0          0
RC2165555A       CIRCULAR     4.222            0          0          0
RC2165560A       CIRCULAR     3.909            0          0          0
RC2165570A       CIRCULAR     3.568            0          0          0
RC2165590A       CIRCULAR     4.787            0          0          0
RC21655A         CIRCULAR     4.514            0          0          0
RC2165600A       CIRCULAR     5.412            0          0          0
RC2165610A       CIRCULAR     5.642            0          0          0
RC2165630A       CIRCULAR     4.068            0          0          0
RC2165640A       CIRCULAR     3.742            0          0          0
RC2166300A       CIRCULAR     3.909            0          0          0
RC2166310A       CIRCULAR     4.222            0          0          0
RC2166330A       CIRCULAR     3.742            0          0          0
RC2166350A       CIRCULAR     4.222            0          0          0
RC21663A         CIRCULAR     3.742            0          0          0
RC21671A         CIRCULAR     4.514            0          0          0
RC21674A         CIRCULAR     3.909            0          0          0
RC21731A         CIRCULAR     8.519            0          0          0
RC21781A         CIRCULAR     6.482            0          0          0
RC21782A         CIRCULAR     12.361           0          0          0
RC21785A         CIRCULAR     3.742            0          0          0
RC21795A         CIRCULAR     10.28            0          0          0
RC21953A         CIRCULAR     5.863            0          0          0
RC22030A         CIRCULAR     7.485            0          0          0
RC22040A         CIRCULAR     6.077            0          0          0
RC22056A         CIRCULAR     8.058            0          0          0
RC22060A         CIRCULAR     4.787            0          0          0
RC22115A         CIRCULAR     3.909            0          0          0
RC22140A         CIRCULAR     4.514            0          0          0
RC2214500A       CIRCULAR     5.293            0          0          0
RC22160A         CIRCULAR     6.956            0          0          0
RC22200A         CIRCULAR     10.28            0          0          0
RC22201A         CIRCULAR     4.222            0          0          0
RC22315A         CIRCULAR     9.236            0          0          0
RC22345A         CIRCULAR     8.137            0          0          0
RC22350A         CIRCULAR     8.667            0          0          0
RC22355A         CIRCULAR     9.772            0          0          0
RC22389A         CIRCULAR     7.899            0          0          0
RC22397A         CIRCULAR     6.864            0          0          0
RC22505A         CIRCULAR     9.027            0          0          0
RC22520A         CIRCULAR     7.979            0          0          0
RC22521A         CIRCULAR     4.37             0          0          0
RC22560A         CIRCULAR     7.736            0          0          0
RC22575A         CIRCULAR     8.519            0          0          0
RC22576A         CIRCULAR     4.652            0          0          0
RC22605A         CIRCULAR     5.171            0          0          0
RC22730A         CIRCULAR     5.046            0          0          0
RC22735A         CIRCULAR     4.068            0          0          0
RC22736A         CIRCULAR     3.909            0          0          0
RC22740A         CIRCULAR     8.368            0          0          0
RC22765A         CIRCULAR     6.676            0          0          0
RC22770A         CIRCULAR     4.652            0          0          0
RC22805A         CIRCULAR     3.909            0          0          0
RC22810A         CIRCULAR     4.222            0          0          0
RC22812A         CIRCULAR     4.068            0          0          0
RC22817A         CIRCULAR     3.909            0          0          0
RC22836A         CIRCULAR     8.956            0          0          0
RC22912A         CIRCULAR     5.046            0          0          0
RC22915A         CIRCULAR     4.787            0          0          0
RC22920A         CIRCULAR     4.068            0          0          0
RC22930A         CIRCULAR     6.956            0          0          0
RC22935A         CIRCULAR     9.305            0          0          0
RC22960A         CIRCULAR     5.293            0          0          0
RC22965A         CIRCULAR     7.047            0          0          0
RC22980A         CIRCULAR     3.742            0          0          0
RC25030A         CIRCULAR     6.864            0          0          0
RC25040A         CIRCULAR     7.569            0          0          0
RC25105A         CIRCULAR     5.642            0          0          0
RC25108A         CIRCULAR     4.514            0          0          0
RC25110A         CIRCULAR     5.171            0          0          0
RC25115A         CIRCULAR     6.676            0          0          0
RC25250A         CIRCULAR     6.864            0          0          0
RC25255A         CIRCULAR     10.342           0          0          0
RC25415A         CIRCULAR     4.37             0          0          0
RC25420A         CIRCULAR     6.077            0          0          0
RC25510A         CIRCULAR     8.215            0          0          0
RC25530A         CIRCULAR     8.292            0          0          0
RC25555A         CIRCULAR     5.863            0          0          0
RC25615A         CIRCULAR     7.979            0          0          0
RC25710A         CIRCULAR     7.225            0          0          0
RC25729A         CIRCULAR     10.645           0          0          0
RC25731A         CIRCULAR     5.412            0          0          0
RC25802A         CIRCULAR     6.18             0          0          0
RC267104A        CIRCULAR     4.37             0          0          0
RC267114A        CIRCULAR     4.222            0          0          0
RC267122A        CIRCULAR     4.514            0          0          0
RC267130A        CIRCULAR     3.909            0          0          0
RC267204A        CIRCULAR     4.514            0          0          0
RC267210A        CIRCULAR     4.37             0          0          0
RC267218A        CIRCULAR     4.514            0          0          0
RC267228A        CIRCULAR     4.068            0          0          0
RC267304A        CIRCULAR     4.222            0          0          0
RC267312A        CIRCULAR     4.222            0          0          0
RC267320A        CIRCULAR     4.652            0          0          0
RC267328A        CIRCULAR     4.222            0          0          0
RC267404A        CIRCULAR     4.37             0          0          0
RC267412A        CIRCULAR     4.222            0          0          0
RC267420A        CIRCULAR     5.046            0          0          0
